dayno,dow,sums1,sums2,cc
1366,3,31,30,4
1367,4,27,32,3
1368,5,24,33,2
1369,6,29,25,5
1370,0,30,26,12
1371,1,28,34,3
1372,2,32,30,3
1373,3,30,32,7
1374,4,32,35,3
1375,5,33,35,4
1376,6,25,37,1
1377,0,26,33,4
1378,1,34,25,4
1379,2,30,26,8
1380,3,32,31,3
1381,4,35,27,7
1382,5,35,31,5
1383,6,37,32,3
1384,0,33,34,3
1385,1,25,33,5
1386,2,26,34,2
1387,3,31,28,9
1388,4,27,34,6
1389,5,31,33,5
1390,6,32,33,3
1391,0,34,33,1
1392,1,33,31,5
1393,2,34,31,7
1394,3,28,36,2
1395,4,34,29,8
1396,5,33,31,3
1397,6,33,29,3
1398,0,33,29,9
1399,1,31,37,3
1400,2,31,35,6
1401,3,36,34,3
1402,4,29,35,3
1403,5,31,30,10
1404,6,29,37,4
1405,0,29,38,4
1406,1,37,33,6
1407,2,35,36,2
1408,3,34,32,6
1409,4,35,35,5
1410,5,30,37,9
1411,6,37,36,1
1412,0,38,33,3
1413,1,33,32,5
1414,2,36,31,5
1415,3,32,34,6
1416,4,35,34,11
1417,5,37,40,2
1418,6,36,33,6
1419,0,33,38,2
1420,1,32,37,8
1421,2,31,40,3
1422,3,34,38,1
1423,4,34,33,4
1424,5,40,26,4
1425,6,33,28,3
1426,0,38,25,7
1427,1,37,30,4
1428,2,40,26,1
1429,3,38,24,8
1430,4,33,31,7
1431,5,26,34,4
1432,6,28,34,2
1433,0,25,33,2
1434,1,30,28,3
1435,2,26,27,1
1436,3,24,27,2
1437,4,31,21,5
1438,5,34,19,3
1439,6,34,18,10
1440,0,33,26,2
1441,1,28,26,2
1442,2,27,25,2
1443,3,27,26,7
1444,4,21,31,5
1445,5,19,31,6
1446,6,18,34,7
1447,0,26,31,7
1448,1,26,36,4
1449,2,25,38,7
1450,3,26,43,5
1451,4,31,41,5
1452,5,31,41,1
1453,6,34,36,6
1454,0,31,35,2
1455,1,36,30,5
1456,2,38,31,4
1457,3,43,28,5
1458,4,41,28,5
1459,5,41,28,8
1460,6,36,35,5
1461,0,35,34,8
1462,1,30,40,1
1463,2,31,36,2
1464,3,28,34,4
1465,4,28,33,4
1466,5,28,32,9
1467,6,35,33,6
1468,0,34,34,4
1469,1,40,30,7
1470,2,36,36,11
1471,3,34,45,5
1472,4,33,46,5
1473,5,32,47,8
1474,6,33,46,7
1475,0,34,47,6
1476,1,30,49,0
1477,2,36,42,8
1478,3,45,39,5
1479,4,46,39,7
1480,5,47,41,1
1481,6,46,34,7
1482,0,47,34,6
1483,1,49,34,1
1484,2,42,35,6
1485,3,39,33,4
1486,4,39,32,1
1487,5,41,26,6
1488,6,34,31,3
1489,0,34,27,3
1490,1,34,24,5
1491,2,35,28,5
1492,3,33,27,3
1493,4,32,26,3
1494,5,26,28,6
1495,6,31,28,4
1496,0,27,29,5
1497,1,24,31,6
1498,2,28,32,4
1499,3,27,31,3
1500,4,26,31,6
1501,5,28,34,2
1502,6,28,30,2
1503,0,29,28,10
1504,1,31,33,5
1505,2,32,32,6
1506,3,31,34,3
1507,4,31,34,10
1508,5,34,38,5
1509,6,30,41,5
1510,0,28,44,3
1511,1,33,37,5
1512,2,32,37,3
1513,3,34,34,0
1514,4,34,31,2
1515,5,38,23,5
1516,6,41,23,8
1517,0,44,26,3
1518,1,37,26,2
1519,2,37,23,3
1520,3,34,23,6
1521,4,31,29,1
1522,5,23,28,4
1523,6,23,27,4
1524,0,26,23,3
1525,1,26,23,6
1526,2,23,27,5
1527,3,23,29,2
1528,4,29,25,6
1529,5,28,30,6
1530,6,27,32,3
1531,0,23,31,4
1532,1,23,32,2
1533,2,27,28,7
1534,3,29,30,9
1535,4,25,37,3
1536,5,30,34,5
1537,6,32,33,10
1538,0,31,40,6
1539,1,32,42,6
1540,2,28,46,7
1541,3,30,46,9
1542,4,37,46,3
1543,5,34,46,7
1544,6,33,48,9
1545,0,40,47,7
1546,1,42,48,3
1547,2,46,45,3
1548,3,46,41,6
1549,4,46,38,9
1550,5,46,44,2
1551,6,48,39,8
1552,0,47,38,0
1553,1,48,31,10
1554,2,45,38,2
1555,3,41,37,4
1556,4,38,35,14
1557,5,44,40,7
1558,6,39,45,5
1559,0,38,42,6
1560,1,31,48,7
1561,2,38,45,4
1562,3,37,47,3
1563,4,35,46,6
1564,5,40,38,4
1565,6,45,35,6
1566,0,42,36,3
1567,1,48,33,6
1568,2,45,32,7
1569,3,47,35,9
1570,4,46,41,5
1571,5,38,40,5
1572,6,35,41,9
1573,0,36,44,4
1574,1,33,45,6
1575,2,32,45,11
1576,3,35,49,3
1577,4,41,43,4
1578,5,40,42,9
1579,6,41,46,7
1580,0,44,44,6
1581,1,45,46,9
1582,2,45,49,4
1583,3,49,42,5
1584,4,43,44,7
1585,5,42,47,4
1586,6,46,42,6
1587,0,44,41,4
1588,1,46,39,2
1589,2,49,32,8
1590,3,42,36,5
1591,4,44,36,4
1592,5,47,33,6
1593,6,42,35,4
1594,0,41,33,1
1595,1,39,30,5
1596,2,32,33,2
1597,3,36,27,3
1598,4,36,25,7
1599,5,33,28,6
1600,6,35,28,2
1601,0,33,26,6
1602,1,30,31,6
1603,2,33,32,2
1604,3,27,32,6
1605,4,25,35,11
1606,5,28,39,0
1607,6,28,33,3
1608,0,26,34,7
1609,1,31,35,11
1610,2,32,40,5
1611,3,32,43,6
1612,4,35,43,6
1613,5,39,38,9
1614,6,33,47,3
1615,0,34,47,5
1616,1,35,45,3
1617,2,40,37,11
1618,3,43,43,4
1619,4,43,41,2
1620,5,38,37,7
1621,6,47,35,7
1622,0,47,39,8
1623,1,45,42,4
1624,2,37,43,8
1625,3,43,40,1
1626,4,41,37,4
1627,5,37,39,7
1628,6,35,39,7
1629,0,39,39,4
1630,1,42,35,9
1631,2,43,40,8
1632,3,40,40,11
1633,4,37,50,13
1634,5,39,59,5
1635,6,39,57,5
1636,0,39,55,2
1637,1,35,53,7
1638,2,40,51,1
1639,3,40,44,2
1640,4,50,35,6
1641,5,59,28,6
1642,6,57,29,4
1643,0,55,28,4
1644,1,53,30,3
1645,2,51,26,10
1646,3,44,35,9
1647,4,35,42,6
1648,5,28,42,6
1649,6,29,42,13
1650,0,28,51,10
1651,1,30,57,12
1652,2,26,66,5
1653,3,35,61,6
1654,4,42,58,6
1655,5,42,58,4
1656,6,42,56,2
1657,0,51,45,6
1658,1,57,41,7
1659,2,66,36,4
1660,3,61,35,5
1661,4,58,34,3
1662,5,58,31,6
1663,6,56,33,4
1664,0,45,35,6
1665,1,41,35,5
1666,2,36,33,10
1667,3,35,39,10
1668,4,34,44,7
1669,5,31,48,4
1670,6,33,46,7
1671,0,35,49,8
1672,1,35,51,0
1673,2,33,46,5
1674,3,39,41,2
1675,4,44,33,4
1676,5,48,30,5
1677,6,46,31,4
1678,0,49,28,6
1679,1,51,26,6
1680,2,46,32,3
1681,3,41,30,5
1682,4,33,33,11
1683,5,30,40,2
1684,6,31,37,7
1685,0,28,40,3
1686,1,26,37,6
1687,2,32,37,5
1688,3,30,39,6
1689,4,33,40,4
1690,5,40,33,6
1691,6,37,37,5
1692,0,40,35,5
1693,1,37,37,4
1694,2,37,35,6
1695,3,39,36,8
1696,4,40,38,9
1697,5,33,43,10
1698,6,37,47,9
1699,0,35,51,4
1700,1,37,50,3
1701,2,35,49,7
1702,3,36,50,3
1703,4,38,45,0
1704,5,43,36,10
1705,6,47,36,6
1706,0,51,33,3
1707,1,50,32,4
1708,2,49,33,5
1709,3,50,31,5
1710,4,45,33,5
1711,5,36,38,5
1712,6,36,33,8
1713,0,33,35,5
1714,1,32,37,4
1715,2,33,37,3
1716,3,31,35,9
1717,4,33,39,4
1718,5,38,38,7
1719,6,33,40,3
1720,0,35,35,7
1721,1,37,37,0
1722,2,37,33,2
1723,3,35,32,4
1724,4,39,27,4
1725,5,38,27,4
1726,6,40,24,5
1727,0,35,26,5
1728,1,37,24,3
1729,2,33,27,3
1730,3,32,28,8
1731,4,27,32,8
1732,5,27,36,5
1733,6,24,37,5
1734,0,26,37,11
1735,1,24,43,5
1736,2,27,45,0
1737,3,28,42,2
1738,4,32,36,3
1739,5,36,31,5
1740,6,37,31,7
1741,0,37,33,3
1742,1,43,25,4
1743,2,45,24,5
1744,3,42,29,5
1745,4,36,32,1
1746,5,31,30,3
1747,6,31,28,0
1748,0,33,21,4
1749,1,25,22,7
1750,2,24,25,9
1751,3,29,29,5
1752,4,32,29,2
1753,5,30,30,4
1754,6,28,31,10
1755,0,21,41,2
1756,1,22,39,2
1757,2,25,34,6
1758,3,29,31,5
1759,4,29,31,10
1760,5,30,39,4
1761,6,31,39,3
1762,0,41,32,7
1763,1,39,37,1
1764,2,34,36,3
1765,3,31,33,5
1766,4,31,33,6
1767,5,39,29,10
1768,6,39,35,3
1769,0,32,35,6
1770,1,37,34,6
1771,2,36,39,4
1772,3,33,40,1
1773,4,33,36,6
1774,5,29,36,7
1775,6,35,33,3
1776,0,35,33,3
1777,1,34,30,4
1778,2,39,28,3
1779,3,40,27,9
1780,4,36,35,5
1781,5,36,34,7
1782,6,33,34,1
1783,0,33,32,3
1784,1,30,32,9
1785,2,28,37,3
1786,3,27,37,1
1787,4,35,29,4
1788,5,34,28,5
1789,6,34,26,3
1790,0,32,28,4
1791,1,32,29,5
1792,2,37,25,2
1793,3,37,24,6
1794,4,29,29,6
1795,5,28,31,6
1796,6,26,32,5
1797,0,28,34,7
1798,1,29,37,6
1799,2,25,38,5
1800,3,24,41,6
1801,4,29,41,4
1802,5,31,39,10
1803,6,32,43,2
1804,0,34,40,8
1805,1,37,41,2
1806,2,38,37,5
1807,3,41,37,3
1808,4,41,34,2
1809,5,39,32,3
1810,6,43,25,0
1811,0,40,23,5
1812,1,41,20,4
1813,2,37,22,5
1814,3,37,22,4
1815,4,34,23,8
1816,5,32,29,3
1817,6,25,29,6
1818,0,23,35,2
1819,1,20,32,3
1820,2,22,31,7
1821,3,22,33,5
1822,4,23,34,2
1823,5,29,28,2
1824,6,29,27,5
1825,0,35,26,7
1826,1,32,31,11
1827,2,31,39,3
1828,3,33,35,4
1829,4,34,34,1
1830,5,28,33,2
1831,6,27,33,5
1832,0,26,33,2
1833,1,31,28,4
1834,2,39,21,2
1835,3,35,20,11
1836,4,34,27,3
1837,5,33,29,4
1838,6,33,31,2
1839,0,33,28,3
1840,1,28,29,3
1841,2,21,28,1
1842,3,20,27,6
1843,4,27,22,3
1844,5,29,22,3
1845,6,31,21,4
1846,0,28,23,1
1847,1,29,21,5
1848,2,28,23,7
1849,3,27,29,8
1850,4,22,31,4
1851,5,22,32,3
1852,6,21,32,3
1853,0,23,31,1
1854,1,21,31,4
1855,2,23,30,4
1856,3,29,27,2
1857,4,31,21,1
1858,5,32,18,6
1859,6,32,21,8
1860,0,31,26,1
1861,1,31,26,4
1862,2,30,26,2
1863,3,27,24,5
1864,4,21,27,4
1865,5,18,30,5
1866,6,21,29,3
1867,0,26,24,3
1868,1,26,26,2
1869,2,26,24,3
1870,3,24,25,6
1871,4,27,26,0
1872,5,30,22,1
1873,6,29,18,8
1874,0,24,23,6
1875,1,26,26,2
1876,2,24,26,2
1877,3,25,25,6
1878,4,26,25,1
1879,5,22,26,1
1880,6,18,26,5
1881,0,23,23,8
1882,1,26,25,2
1883,2,26,25,2
1884,3,25,25,1
1885,4,25,20,1
1886,5,26,20,4
1887,6,26,23,1
1888,0,23,19,5
1889,1,25,16,8
1890,2,25,22,4
1891,3,25,24,0
1892,4,20,23,4
1893,5,20,26,7
1894,6,23,29,2
1895,0,19,30,5
1896,1,16,30,1
1897,2,22,23,7
1898,3,24,26,4
1899,4,23,30,2
1900,5,26,28,3
1901,6,29,24,3
1902,0,30,25,3
1903,1,30,23,6
1904,2,23,28,5
1905,3,26,26,2
1906,4,30,24,4
1907,5,28,26,4
1908,6,24,27,4
1909,0,25,28,7
1910,1,23,32,4
1911,2,28,30,2
1912,3,26,27,1
1913,4,24,26,2
1914,5,26,24,3
1915,6,27,23,5
1916,0,28,24,3
1917,1,32,20,6
1918,2,30,22,2
1919,3,27,22,10
1920,4,26,31,3
1921,5,24,32,2
1922,6,23,31,5
1923,0,24,31,7
1924,1,20,35,8
1925,2,22,37,10
1926,3,22,45,5
1927,4,31,40,9
1928,5,32,46,4
1929,6,31,48,7
1930,0,31,50,9
1931,1,35,52,3
1932,2,37,47,4
1933,3,45,41,4
1934,4,40,40,1
1935,5,46,32,4
1936,6,48,32,2
1937,0,50,27,6
1938,1,52,24,5
1939,2,47,26,5
1940,3,41,27,5
1941,4,40,28,11
1942,5,32,38,10
1943,6,32,44,5
1944,0,27,47,2
1945,1,24,43,7
1946,2,26,45,3
1947,3,27,43,9
1948,4,28,47,3
1949,5,38,39,4
1950,6,44,33,5
1951,0,47,33,1
1952,1,43,32,1
1953,2,45,26,4
1954,3,43,27,6
1955,4,47,24,3
1956,5,39,24,8
1957,6,33,28,8
1958,0,33,31,4
1959,1,32,34,2
1960,2,26,35,5
1961,3,27,36,3
1962,4,24,33,10
1963,5,24,40,7
1964,6,28,39,3
1965,0,31,34,7
1966,1,34,37,4
1967,2,35,39,2
1968,3,36,36,3
1969,4,33,36,4
1970,5,40,30,5
1971,6,39,28,5
1972,0,34,30,7
1973,1,37,30,3
1974,2,39,29,4
1975,3,36,31,5
1976,4,36,33,10
1977,5,30,39,5
1978,6,28,39,5
1979,0,30,39,5
1980,1,30,37,3
1981,2,29,37,1
1982,3,31,34,5
1983,4,33,34,12
1984,5,39,36,3
1985,6,39,34,7
1986,0,39,36,2
1987,1,37,33,5
1988,2,37,35,7
1989,3,34,41,3
1990,4,34,39,9
1991,5,36,36,13
1992,6,34,46,14
1993,0,36,53,4
1994,1,33,55,8
1995,2,35,58,3
1996,3,41,54,5
1997,4,39,56,6
1998,5,36,53,7
1999,6,46,47,2
2000,0,53,35,4
2001,1,55,35,3
2002,2,58,30,6
2003,3,54,33,4
2004,4,56,32,6
2005,5,53,32,4
2006,6,47,29,7
2007,0,35,34,6
2008,1,35,36,3
2009,2,30,36,4
2010,3,33,34,6
2011,4,32,36,8
2012,5,32,38,3
2013,6,29,37,5
2014,0,34,35,3
2015,1,36,32,8
2016,2,36,37,2
2017,3,34,35,7
2018,4,36,36,6
2019,5,38,34,12
2020,6,37,43,6
2021,0,35,44,2
2022,1,32,43,6
2023,2,37,41,5
2024,3,35,44,6
2025,4,36,43,6
2026,5,34,43,6
2027,6,43,37,5
2028,0,44,36,3
2029,1,43,37,4
2030,2,41,35,11
2031,3,44,41,6
2032,4,43,41,8
2033,5,43,43,3
2034,6,37,40,3
2035,0,36,38,2
2036,1,37,37,4
2037,2,35,37,7
2038,3,41,33,4
2039,4,41,31,0
2040,5,43,23,9
2041,6,40,29,2
2042,0,38,28,12
2043,1,37,38,9
2044,2,37,43,3
2045,3,33,39,2
2046,4,31,37,3
2047,5,23,40,4
2048,6,29,35,7
2049,0,28,40,1
2050,1,38,29,3
2051,2,43,23,1
2052,3,39,21,3
2053,4,37,22,15
2054,5,40,34,3
2055,6,35,33,4
2056,0,40,30,1
2057,1,29,30,8
2058,2,23,35,8
2059,3,21,42,4
2060,4,22,43,6
2061,5,34,34,7
2062,6,33,38,4
2063,0,30,38,4
2064,1,30,41,2
2065,2,35,35,13
2066,3,42,40,10
2067,4,43,46,3
2068,5,34,43,2
2069,6,38,38,4
2070,0,38,38,8
2071,1,41,42,3
2072,2,35,43,6
2073,3,40,36,5
2074,4,46,31,7
2075,5,43,35,8
2076,6,38,41,6
2077,0,38,43,5
2078,1,42,40,7
2079,2,43,44,5
2080,3,36,43,7
2081,4,31,45,3
2082,5,35,41,4
2083,6,41,37,5
2084,0,43,36,8
2085,1,40,39,4
2086,2,44,36,7
2087,3,43,38,8
2088,4,45,39,4
2089,5,41,40,2
2090,6,37,38,5
2091,0,36,38,8
2092,1,39,38,11
2093,2,36,45,6
2094,3,38,44,4
2095,4,39,40,11
2096,5,40,47,11
2097,6,38,56,7
2098,0,38,58,6
2099,1,38,56,11
2100,2,45,56,6
2101,3,44,56,4
2102,4,40,56,2
2103,5,47,47,3
2104,6,56,39,7
2105,0,58,39,9
2106,1,56,42,4
2107,2,56,35,11
2108,3,56,40,8
2109,4,56,44,6
2110,5,47,48,8
2111,6,39,53,7
2112,0,39,53,8
2113,1,42,52,6
2114,2,35,54,7
2115,3,40,50,5
2116,4,44,47,7
2117,5,48,48,6
2118,6,53,46,9
2119,0,53,48,4
2120,1,52,44,2
2121,2,54,40,8
2122,3,50,41,10
2123,4,47,46,9
2124,5,48,48,16
2125,6,46,58,7
2126,0,48,56,3
2127,1,44,55,4
2128,2,40,57,1
2129,3,41,50,5
2130,4,46,45,2
2131,5,48,38,7
2132,6,58,29,0
2133,0,56,22,1
2134,1,55,20,4
2135,2,57,20,0
2136,3,50,19,5
2137,4,45,19,5
2138,5,38,22,2
2139,6,29,17,5
2140,0,22,22,6
2141,1,20,27,5
2142,2,20,28,6
2143,3,19,34,8
2144,4,19,37,5
2145,5,22,37,5
2146,6,17,40,6
2147,0,22,41,4
2148,1,27,39,5
2149,2,28,39,1
2150,3,34,34,5
2151,4,37,31,4
2152,5,37,30,10
2153,6,40,35,3
2154,0,41,32,2
2155,1,39,30,3
2156,2,39,28,5
2157,3,34,32,6
2158,4,31,33,3
2159,5,30,32,6
2160,6,35,28,7
2161,0,32,32,6
2162,1,30,36,4
2163,2,28,37,2
2164,3,32,34,3
2165,4,33,31,3
2166,5,32,31,8
2167,6,28,33,5
2168,0,32,31,0
2169,1,36,25,3
2170,2,37,24,1
2171,3,34,23,6
2172,4,31,26,2
2173,5,31,25,1
2174,6,33,18,6
2175,0,31,19,4
2176,1,25,23,3
2177,2,24,23,3
2178,3,23,25,8
2179,4,26,27,8
2180,5,25,33,2
2181,6,18,34,4
2182,0,19,32,9
2183,1,23,37,4
2184,2,23,38,3
2185,3,25,38,3
2186,4,27,33,6
2187,5,33,31,4
2188,6,34,33,6
2189,0,32,35,6
2190,1,37,32,3
2191,2,38,31,14
2192,3,38,42,5
2193,4,33,44,3
2194,5,31,41,5
2195,6,33,42,4
2196,0,35,40,6
2197,1,32,40,5
2198,2,31,42,5
2199,3,42,33,7
2200,4,44,35,7
2201,5,41,39,5
2202,6,42,39,8
2203,0,40,43,3
2204,1,40,40,12
2205,2,42,47,5
2206,3,33,47,3
2207,4,35,43,7
2208,5,39,43,3
2209,6,39,41,5
2210,0,43,38,1
2211,1,40,36,3
2212,2,47,27,0
2213,3,47,22,2
2214,4,43,21,4
2215,5,43,18,3
2216,6,41,18,3
2217,0,38,16,3
2218,1,36,18,1
2219,2,27,16,3
2220,3,22,19,1
2221,4,21,18,3
2222,5,18,17,14
2223,6,18,28,4
2224,0,16,29,6
2225,1,18,32,7
2226,2,16,38,6
2227,3,19,41,4
2228,4,18,44,7
2229,5,17,48,4
2230,6,28,38,4
2231,0,29,38,8
2232,1,32,40,1
2233,2,38,34,4
2234,3,41,32,4
2235,4,44,32,5
2236,5,48,30,0
2237,6,38,26,4
2238,0,38,26,4
2239,1,40,22,2
2240,2,34,23,3
2241,3,32,22,0
2242,4,32,18,6
2243,5,30,19,5
2244,6,26,24,1
2245,0,26,21,3
2246,1,22,20,3
2247,2,23,21,2
2248,3,22,20,9
2249,4,18,29,4
2250,5,19,27,7
2251,6,24,29,4
2252,0,21,32,6
2253,1,20,35,7
2254,2,21,39,3
2255,3,20,40,6
2256,4,29,37,6
2257,5,27,39,8
2258,6,29,40,4
2259,0,32,40,3
2260,1,35,37,2
2261,2,39,32,3
2262,3,40,32,6
2263,4,37,32,11
2264,5,39,37,3
2265,6,40,32,6
2266,0,40,34,7
2267,1,37,38,8
2268,2,32,44,7
2269,3,32,48,4
2270,4,32,46,5
2271,5,37,40,2
2272,6,32,39,3
2273,0,34,36,0
2274,1,38,29,4
2275,2,44,25,4
2276,3,48,22,2
2277,4,46,20,3
2278,5,40,18,3
2279,6,39,19,5
2280,0,36,21,3
2281,1,29,24,3
2282,2,25,23,11
2283,3,22,30,7
2284,4,20,35,6
2285,5,18,38,6
2286,6,19,41,2
2287,0,21,38,2
2288,1,24,37,6
2289,2,23,40,8
2290,3,30,37,3
2291,4,35,33,8
2292,5,38,35,6
2293,6,41,35,5
2294,0,38,38,13
2295,1,37,49,6
2296,2,40,49,3
2297,3,37,44,3
2298,4,33,44,12
2299,5,35,48,4
2300,6,35,46,4
2301,0,38,45,5
2302,1,49,37,5
2303,2,49,36,8
2304,3,44,41,5
2305,4,44,43,1
2306,5,48,32,7
2307,6,46,35,2
2308,0,45,33,9
2309,1,37,37,3
2310,2,36,35,2
2311,3,41,29,7
2312,4,43,31,5
2313,5,32,35,2
2314,6,35,30,10
2315,0,33,38,5
2316,1,37,34,4
2317,2,35,35,2
2318,3,29,35,5
2319,4,31,33,5
2320,5,35,33,3
2321,6,30,34,5
2322,0,38,29,2
2323,1,34,26,5
2324,2,35,27,5
2325,3,35,30,6
2326,4,33,31,1
2327,5,33,27,2
2328,6,34,26,2
2329,0,29,23,4
2330,1,26,25,5
2331,2,27,25,3
2332,3,30,23,3
2333,4,31,20,5
2334,5,27,24,5
2335,6,26,27,5
2336,0,23,30,3
2337,1,25,29,6
2338,2,25,30,7
2339,3,23,34,3
2340,4,20,34,3
2341,5,24,32,6
2342,6,27,33,6
2343,0,30,34,4
2344,1,29,35,7
2345,2,30,36,4
2346,3,34,33,0
2347,4,34,30,3
2348,5,32,30,3
2349,6,33,27,6
2350,0,34,27,4
2351,1,35,27,4
2352,2,36,24,0
2353,3,33,20,4
2354,4,30,24,4
2355,5,30,25,14
2356,6,27,36,19
2357,0,27,49,4
2358,1,27,49,4
2359,2,24,49,6
2360,3,20,55,1
2361,4,24,52,12
2362,5,25,60,4
2363,6,36,50,8
2364,0,49,39,3
2365,1,49,38,2
2366,2,49,36,4
2367,3,55,34,1
2368,4,52,34,2
2369,5,60,24,7
2370,6,50,27,9
2371,0,39,28,3
2372,1,38,28,3
2373,2,36,29,5
2374,3,34,30,2
2375,4,34,31,5
2376,5,24,34,7
2377,6,27,34,5
2378,0,28,30,4
2379,1,28,31,9
2380,2,29,37,13
2381,3,30,45,0
2382,4,31,43,6
2383,5,34,44,5
2384,6,34,42,6
2385,0,30,43,8
2386,1,31,47,6
2387,2,37,44,5
2388,3,45,36,6
2389,4,43,42,2
2390,5,44,38,6
2391,6,42,39,13
2392,0,43,46,6
2393,1,47,44,9
2394,2,44,47,3
2395,3,36,45,4
2396,4,42,43,8
2397,5,38,49,3
2398,6,39,46,5
2399,0,46,38,6
2400,1,44,38,9
2401,2,47,38,6
2402,3,45,41,7
2403,4,43,44,5
2404,5,49,41,6
2405,6,46,44,4
2406,0,38,43,5
2407,1,38,42,7
2408,2,38,40,3
2409,3,41,37,6
2410,4,44,36,7
2411,5,41,38,5
2412,6,44,37,5
2413,0,43,38,5
2414,1,42,38,11
2415,2,40,42,4
2416,3,37,43,3
2417,4,36,40,9
2418,5,38,42,3
2419,6,37,40,6
2420,0,38,41,6
2421,1,38,42,2
2422,2,42,33,4
2423,3,43,33,7
2424,4,40,37,5
2425,5,42,33,8
2426,6,40,38,9
2427,0,41,41,4
2428,1,42,39,9
2429,2,33,46,4
2430,3,33,46,8
2431,4,37,47,7
2432,5,33,49,11
2433,6,38,52,5
2434,0,41,48,8
2435,1,39,52,3
2436,2,46,46,5
2437,3,46,47,2
2438,4,47,41,1
2439,5,49,35,19
2440,6,52,43,6
2441,0,48,44,7
2442,1,52,43,5
2443,2,46,45,3
2444,3,47,43,4
2445,4,41,45,12
2446,5,35,56,6
2447,6,43,43,5
2448,0,44,42,6
2449,1,43,41,6
2450,2,45,42,7
2451,3,43,46,8
2452,4,45,50,6
2453,5,56,44,4
2454,6,43,42,6
2455,0,42,43,2
2456,1,41,39,4
2457,2,42,37,9
2458,3,46,39,4
2459,4,50,35,6
2460,5,44,35,6
2461,6,42,37,12
2462,0,43,43,5
2463,1,39,46,10
2464,2,37,52,5
2465,3,39,48,11
2466,4,35,55,8
2467,5,35,57,11
2468,6,37,62,7
2469,0,43,57,5
2470,1,46,57,6
2471,2,52,53,5
2472,3,48,53,2
2473,4,55,44,1
2474,5,57,37,8
2475,6,62,34,3
2476,0,57,30,2
2477,1,57,27,3
2478,2,53,24,4
2479,3,53,23,6
2480,4,44,27,10
2481,5,37,36,4
2482,6,34,32,6
2483,0,30,35,4
2484,1,27,37,6
2485,2,24,40,2
2486,3,23,38,4
2487,4,27,36,7
2488,5,36,33,6
2489,6,32,35,4
2490,0,35,33,7
2491,1,37,36,6
2492,2,40,36,4
2493,3,38,38,3
2494,4,36,37,2
2495,5,33,32,4
2496,6,35,30,8
2497,0,33,34,10
2498,1,36,37,6
2499,2,36,37,6
2500,3,38,39,4
2501,4,37,40,6
2502,5,32,44,8
2503,6,30,48,3
2504,0,34,43,6
2505,1,37,39,4
2506,2,37,37,5
2507,3,39,36,5
2508,4,40,37,7
2509,5,44,38,4
2510,6,48,34,4
2511,0,43,35,6
2512,1,39,35,1
2513,2,37,32,3
2514,3,36,30,7
2515,4,37,32,9
2516,5,38,34,5
2517,6,34,35,7
2518,0,35,38,5
2519,1,35,37,2
2520,2,32,38,5
2521,3,30,40,5
2522,4,32,38,1
2523,5,34,30,7
2524,6,35,32,4
2525,0,38,29,5
2526,1,37,29,6
2527,2,38,33,1
2528,3,40,29,5
2529,4,38,29,6
2530,5,30,34,4
2531,6,32,31,0
2532,0,29,27,2
2533,1,29,24,7
2534,2,33,25,6
2535,3,29,30,2
2536,4,29,27,6
2537,5,34,27,3
2538,6,31,26,3
2539,0,27,29,2
2540,1,24,29,5
2541,2,25,27,6
2542,3,30,27,3
2543,4,27,28,8
2544,5,27,30,3
2545,6,26,30,3
2546,0,29,30,0
2547,1,29,28,1
2548,2,27,24,6
2549,3,27,24,1
2550,4,28,22,2
2551,5,30,16,6
2552,6,30,19,9
2553,0,30,25,2
2554,1,28,27,7
2555,2,24,33,4
2556,3,24,31,5
2557,4,22,35,8
2558,5,16,41,3
2559,6,19,38,4
2560,0,25,33,4
2561,1,27,35,5
2562,2,33,33,4
2563,3,31,33,4
2564,4,35,32,0
2565,5,41,24,8
2566,6,38,29,4
2567,0,33,29,8
2568,1,35,33,1
2569,2,33,29,5
2570,3,33,30,6
2571,4,32,32,7
2572,5,24,39,4
2573,6,29,35,3
2574,0,29,34,1
2575,1,33,27,4
2576,2,29,30,3
2577,3,30,28,3
2578,4,32,25,0
2579,5,39,18,7
2580,6,35,21,4
2581,0,34,22,6
2582,1,27,27,4
2583,2,30,27,6
2584,3,28,30,6
2585,4,25,33,6
2586,5,18,39,1
2587,6,21,33,6
2588,0,22,35,4
2589,1,27,33,6
2590,2,27,35,1
2591,3,30,30,2
2592,4,33,26,3
2593,5,39,23,4
2594,6,33,26,0
2595,0,35,20,2
2596,1,33,18,4
2597,2,35,16,13
2598,3,30,28,1
2599,4,26,27,4
2600,5,23,28,5
2601,6,26,29,5
2602,0,20,34,7
2603,1,18,39,5
2604,2,16,40,4
2605,3,28,31,5
2606,4,27,35,2
2607,5,28,33,2
2608,6,29,30,2
2609,0,34,27,2
2610,1,39,22,1
2611,2,40,18,3
2612,3,31,17,6
2613,4,35,18,4
2614,5,33,20,5
2615,6,30,23,2
2616,0,27,23,7
2617,1,22,28,3
2618,2,18,30,2
2619,3,17,29,6
2620,4,18,29,4
2621,5,20,29,12
2622,6,23,36,10
2623,0,23,44,4
2624,1,28,41,3
2625,2,30,41,3
2626,3,29,42,5
2627,4,29,41,7
2628,5,29,44,3
2629,6,36,35,1
2630,0,44,26,3
2631,1,41,25,2
2632,2,41,24,9
2633,3,42,30,4
2634,4,41,29,4
2635,5,44,26,1
2636,6,35,24,6
